,Entity,Code,Year,Imported Deforestation,Net Traded Deforestation,Population,per Capita Imported Deforestation,per Capita Net Traded Deforestation
238,Burundi,BDI,2009,176.6651556464351,53.528385846371975,8397661.0,2.1037424069206307e-05,6.374201798140218e-06
239,Burundi,BDI,2010,166.24369560065816,121.57954486198923,8675606.0,1.916219980490794e-05,1.401395416781136e-05
240,Burundi,BDI,2011,152.43757531623828,103.18298176604615,8958406.0,1.701614944848875e-05,1.151800686037741e-05
241,Burundi,BDI,2012,576.5577394946724,510.3270182886665,9245992.0,6.235758580525188e-05,5.5194404049740315e-05
242,Burundi,BDI,2013,227.82478018363167,214.1543655636072,9540302.0,2.3880248254576393e-05,2.2447336107767574e-05
243,Cambodia,KHM,2005,292.0745146947811,292.0745146947811,13273355.0,2.200457342508967e-05,2.200457342508967e-05
244,Cambodia,KHM,2006,457.0806251560716,457.0806251560716,13477705.0,3.391383215139904e-05,3.391383215139904e-05
245,Cambodia,KHM,2007,469.8645259249315,469.8645259249315,13679953.0,3.434694007537391e-05,3.434694007537391e-05
246,Cambodia,KHM,2008,434.3938443877196,-223.9960931696114,13883835.0,3.1287741779394494e-05,-1.6133589398722427e-05
247,Cambodia,KHM,2009,625.3823268303604,-553.6565712121483,14093605.0,4.4373481932433925e-05,-3.928424070435834e-05
248,Cambodia,KHM,2010,514.1720320232307,-721.0738348898703,14312205.0,3.5925423931758295e-05,-5.038174305705308e-05
249,Cambodia,KHM,2011,623.1864933505021,-709.2020426257404,14541421.0,4.2855955642196326e-05,-4.877116497938822e-05
250,Cambodia,KHM,2012,676.2241514873094,-1951.6016806203727,14780454.0,4.575124360099557e-05,-0.00013203935959073872
251,Cambodia,KHM,2013,562.7681927440717,-732.9837968066859,15026330.0,3.745213852910669e-05,-4.8779961361602326e-05
252,Cameroon,CMR,2005,501.61799204972885,-910.4729926955752,17733408.0,2.8286609773469873e-05,-5.134224581623426e-05
253,Cameroon,CMR,2006,512.1021447841777,-1465.5855413139434,18223677.0,2.810092303458724e-05,-8.042205430407614e-05
254,Cameroon,CMR,2007,383.7923056978325,-1675.4964206574914,18730283.0,2.0490470202603584e-05,-8.94538764127318e-05
255,Cameroon,CMR,2008,579.2048717812431,-1537.04168168467,19252674.0,3.0084385773178476e-05,-7.983523128707577e-05
256,Cameroon,CMR,2009,1094.8259100092728,-1461.3802358960238,19789922.0,5.532239642022201e-05,-7.384466881153063e-05
257,Cameroon,CMR,2010,895.43789712125,-2101.0266567465515,20341236.0,4.402082042218329e-05,-0.0001032890359635251
258,Cameroon,CMR,2011,959.3042870108112,-1747.159894294433,20906392.0,4.588569309380649e-05,-8.357060818023659e-05
259,Cameroon,CMR,2012,1125.977857532078,-1051.8721615851755,21485267.0,5.2406975325560433e-05,-4.8957835226584596e-05
260,Cameroon,CMR,2013,863.937488247142,-335.6354398275944,22077300.0,3.913238884497389e-05,-1.520273945761458e-05
261,Canada,CAN,2005,5387.216305163992,5387.216305163992,32164313.0,0.00016749048254703877,0.00016749048254703877
262,Canada,CAN,2006,5533.022948961417,5533.022948961417,32536994.0,0.00017005329222980514,0.00017005329222980514
263,Canada,CAN,2007,6331.469014438771,6331.469014438771,32930795.0,0.00019226590230933603,0.00019226590230933603
264,Canada,CAN,2008,5030.494172099739,5030.494172099739,33337638.0,0.00015089533853897326,0.00015089533853897326
265,Canada,CAN,2009,5503.007116610943,5503.007116610943,33746093.0,0.00016307094028961938,0.00016307094028961938
266,Canada,CAN,2010,6050.570249285576,6050.570249285576,34147566.0,0.00017718891733851767,0.00017718891733851767
267,Canada,CAN,2011,5542.45849958118,5542.45849958118,34539156.0,0.00016046884583923186,0.00016046884583923186
268,Canada,CAN,2012,5744.721993414849,5744.721993414849,34922031.0,0.00016450137145273278,0.00016450137145273278
269,Canada,CAN,2013,5401.245027811636,5401.245027811636,35296535.0,0.00015302479486475472,0.00015302479486475472
270,Cape Verde,CPV,2005,169.23590589098393,169.22093409576277,463034.0,0.00036549347540565906,0.00036546114128932814
271,Cape Verde,CPV,2006,224.5620265392368,224.55879563911395,469171.0,0.0004786357778704072,0.00047862889146838564
272,Cape Verde,CPV,2007,234.88271077893643,234.8805712081832,475067.0,0.0004944201781621044,0.0004944156744378861
273,Cape Verde,CPV,2008,230.85490102024,230.8539177827396,480846.0,0.0004801015315095477,0.00048009948670206174
274,Cape Verde,CPV,2009,192.1516134647804,192.1515738640043,486667.0,0.0003948318120291296,0.0003948317306577275
275,Cape Verde,CPV,2010,201.13324885245464,201.1332243283056,492644.0,0.00040827301023143415,0.0004082729604507628
276,Cape Verde,CPV,2011,206.31682173185027,206.3166554570149,498858.0,0.0004135782562008633,0.0004135779228899103
277,Cape Verde,CPV,2012,225.29909264433152,225.2958451440197,505241.0,0.0004459240098177534,0.000445917582191508
278,Cape Verde,CPV,2013,279.16790893541054,279.15633031983765,511740.0,0.0005455268474917155,0.0005455042215184228
279,Cayman Islands,CYM,2005,5123.366656466503,5123.366656466503,,,
280,Cayman Islands,CYM,2006,6627.429200334626,6627.429200334626,,,
281,Cayman Islands,CYM,2007,4493.96286534038,4493.96286534038,,,
282,Cayman Islands,CYM,2008,743.636878186115,743.636878186115,,,
283,Cayman Islands,CYM,2009,1747.079022296159,1747.079022296159,,,
284,Cayman Islands,CYM,2010,25.41865991569353,25.41865991569353,,,
285,Cayman Islands,CYM,2011,45.87063517438265,45.87063517438265,,,
286,Cayman Islands,CYM,2012,217.78160134625747,217.78160134625747,,,
287,Cayman Islands,CYM,2013,35.20645052364823,35.20645052364823,,,
288,Central African Republic,CAF,2005,48.941719208793074,21.300416107085766,4038380.0,1.2119146590660877e-05,5.274495244896658e-06
289,Central African Republic,CAF,2006,7.805721683027514,-3.405810129523161,4118075.0,1.8954782715291766e-06,-8.270393641502792e-07
290,Central African Republic,CAF,2007,40.45390109063828,-225.6144526734616,4198004.0,9.636460825344207e-06,-5.3743267675176495e-05
291,Central African Republic,CAF,2008,72.54615220350024,-177.53228271724038,4273368.0,1.69763409571795e-05,-4.154387890704484e-05
292,Central African Republic,CAF,2009,64.3447737405586,31.13922845449269,4337623.0,1.4834109312994373e-05,7.178869268835187e-06
293,Central African Republic,CAF,2010,65.54058575768431,0.7980741706905974,4386765.0,1.4940528101615726e-05,1.8192772366210576e-07
294,Central African Republic,CAF,2011,65.93036979087356,-150.54119109118665,4418639.0,1.4920967698622485e-05,-3.406958366392608e-05
295,Central African Republic,CAF,2012,57.61016393601221,-96.75650783237823,4436411.0,1.2985758969584246e-05,-2.18096357240973e-05
296,Central African Republic,CAF,2013,47.78050773233281,-88.46050934509503,4447945.0,1.0742153451162909e-05,-1.9887950355747438e-05
297,Chad,TCD,2005,27.238260991793595,23.27539023393183,10096630.0,2.69775766684464e-06,2.3052632644686226e-06
298,Chad,TCD,2006,10.309003399315316,5.595792485992206,10457122.0,9.858356246886395e-07,5.351178350976689e-07
299,Chad,TCD,2007,19.438916841412265,14.352729207970242,10818031.0,1.7968997169089518e-06,1.3267413642991264e-06
300,Chad,TCD,2008,18.69591697171745,14.903830669284616,11183589.0,1.6717278301015397e-06,1.3326518588339232e-06
301,Chad,TCD,2009,78.35240244751276,73.54301571620272,11560142.0,6.777806228289649e-06,6.361774424241737e-06
302,Chad,TCD,2010,164.65046848590646,159.23435709432215,11952134.0,1.377582183113965e-05,1.332267167472538e-05
303,Chad,TCD,2011,18.084614985951703,-6.139722346264534,12360986.0,1.4630398405071977e-06,-4.967016665389423e-07
304,Chad,TCD,2012,20.07941636202486,-12.311782388638676,12784748.0,1.5705758425605932e-06,-9.630054803300524e-07
305,Chad,TCD,2013,15.06424093705391,-6.682348948118488,13220433.0,1.1394665316222176e-06,-5.054561335561768e-07
306,Chile,CHL,2005,24507.61878068962,24507.61878068962,16182713.0,0.0015144320226583526,0.0015144320226583526
307,Chile,CHL,2006,19376.443497283217,19376.443497283217,16354507.0,0.0011847769851627576,0.0011847769851627576
308,Chile,CHL,2007,36449.636977112,36449.636977112,16530201.0,0.0022050328956745293,0.0022050328956745293
309,Chile,CHL,2008,33276.223681592,33276.223681592,16708255.0,0.00199160377200324,0.00199160377200324
310,Chile,CHL,2009,37190.15251931227,37190.15251931227,16886184.0,0.0022024012363783475,0.0022024012363783475
311,Chile,CHL,2010,31897.148720356283,31897.148720356283,17062531.0,0.0018694265651652902,0.0018694265651652902
312,Chile,CHL,2011,27696.423339328885,27696.423339328885,17233584.0,0.0016071191772604517,0.0016071191772604517
313,Chile,CHL,2012,25361.67638994884,25361.67638994884,17400359.0,0.0014575375364352448,0.0014575375364352448
314,Chile,CHL,2013,26662.602775021704,26662.602775021704,17571511.0,0.0015173767796646347,0.0015173767796646347
315,China,CHN,2005,149357.91818933285,149357.91818933285,1330776380.0,0.00011223367083606703,0.00011223367083606703
316,China,CHN,2006,171139.46372269062,171139.46372269062,1338408644.0,0.00012786787091513332,0.00012786787091513332
317,China,CHN,2007,154436.96259728135,154436.96259728135,1345993891.0,0.00011473823442284951,0.00011473823442284951
318,China,CHN,2008,150654.10159678847,150654.10159678847,1353569480.0,0.00011130134346468013,0.00011130134346468013
319,China,CHN,2009,188946.85510863992,188946.85510863992,1361169410.0,0.00013881215205140403,0.00013881215205140403
320,China,CHN,2010,215512.2609176964,215512.2609176964,1368810604.0,0.0001574449089508196,0.0001574449089508196
321,China,CHN,2011,220344.3150551685,220344.3150551685,1376497633.0,0.0001600760580858685,0.0001600760580858685
322,China,CHN,2012,276111.3234392081,276111.3234392081,1384206408.0,0.00019947265223121846,0.00019947265223121846
323,China,CHN,2013,270174.0556825453,270174.0556825453,1391883335.0,0.0001941068255426345,0.0001941068255426345
324,Colombia,COL,2005,9519.972150630989,7598.470796690381,42647731.0,0.00022322341487829655,0.0001781682311935981
325,Colombia,COL,2006,8294.69982276854,4567.15366062519,43200901.0,0.0001920029358361887,0.0001057189446262982
326,Colombia,COL,2007,10597.327365277451,-1346.9322337335907,43737512.0,0.00024229378583028342,-3.0795812842156884e-05
327,Colombia,COL,2008,11258.076611485563,-9464.127859002663,44254972.0,0.0002543912266284015,-0.00021385456664626661
328,Colombia,COL,2009,13089.734620796196,2472.8568591198127,44750054.0,0.00029250768324874416,5.525930447189656e-05
329,Colombia,COL,2010,12315.564807039598,11453.281163531428,45222699.0,0.0002723314857222387,0.0002532639894742114
330,Colombia,COL,2011,14141.8929794781,12617.380050784006,45662747.0,0.0003097030710718762,0.00027631671066096847
331,Colombia,COL,2012,17827.884869777918,15013.3652642722,46075721.0,0.00038692579264853864,0.0003258411358179767
332,Colombia,COL,2013,11752.870463784971,6077.618752075781,46495492.0,0.0002527744079745402,0.00013071415078424767
333,Congo,COG,2005,328.99009263158405,-936.4587347012712,3622775.0,9.081162717297764e-05,-0.00025849210472670016
334,Congo,COG,2006,488.2409582968157,-798.216944492051,3745143.0,0.00013036643949158034,-0.00021313390289557727
335,Congo,COG,2007,597.0665708235865,-745.8023830311977,3876123.0,0.00015403705476415132,-0.0001924093696281562
336,Congo,COG,2008,655.9615502007637,-61.47393585044483,4011487.0,0.0001635207967022612,-1.5324475898948403e-05
337,Congo,COG,2009,3046.4557097019588,1880.2971175733765,4145399.0,0.0007349004787481154,0.0004535865226901865
338,Congo,COG,2010,1579.1352886786935,-753.243184265486,4273738.0,0.00036949744899633375,-0.00017624926569328442
339,Congo,COG,2011,1493.2732826963802,-554.2207797384544,4394842.0,0.000339778604713521,-0.0001261071000364642
340,Congo,COG,2012,1310.627037418475,-1815.4400877191947,4510197.0,0.0002905919713525762,-0.0004025190224992821
341,Congo,COG,2013,602.9662809030342,-2299.8540291462086,4622757.0,0.00013043434489483965,-0.0004975070134870184
342,Cook Islands,COK,2005,1.200044017036242,1.200044017036242,19070.0,6.29283700595827e-05,6.29283700595827e-05
343,Cook Islands,COK,2006,1.2148571676952704,1.2148571676952704,19094.0,6.362507424820732e-05,6.362507424820732e-05
344,Cook Islands,COK,2007,3.2675781650302524,3.2675781650302524,18994.0,0.00017203212409341121,0.00017203212409341121
345,Cook Islands,COK,2008,4.45409703005781,4.45409703005781,18808.0,0.00023681928062833956,0.00023681928062833956
346,Cook Islands,COK,2009,3.9468958206646887,3.9468958206646887,18602.0,0.0002121758854244,0.0002121758854244
347,Cook Islands,COK,2010,7.90036868695242,7.90036868695242,18392.0,0.00042955462630232816,0.00042955462630232816
348,Cook Islands,COK,2011,4.010689537372227,4.010689537372227,18200.0,0.000220367556998474,0.000220367556998474
349,Cook Islands,COK,2012,5.015614895881695,5.015614895881695,18009.0,0.00027850601898393555,0.00027850601898393555
350,Cook Islands,COK,2013,4.781795490609457,4.781795490609457,17834.0,0.00026812804141580445,0.00026812804141580445
351,Costa Rica,CRI,2005,1299.6789445507172,594.4111379442688,4285504.0,0.0003032733010051367,0.0001387027378680008
352,Costa Rica,CRI,2006,1143.9647478639283,194.85673522335992,4345421.0,0.00026325751817002965,4.484185426989926e-05
353,Costa Rica,CRI,2007,1348.626477197652,109.61539662881978,4404626.0,0.0003061841067090945,2.4886425460145717e-05
354,Costa Rica,CRI,2008,1537.1000125764103,-343.0692298143631,4463123.0,0.00034440010113465623,-7.686752747221241e-05
355,Costa Rica,CRI,2009,912.4799753467514,-1231.801503329054,4520739.0,0.00020184310028664593,-0.0002724779075564977
356,Costa Rica,CRI,2010,836.44594751165,-1799.567293934835,4577371.0,0.0001827350126331578,-0.0003931442948222539
357,Costa Rica,CRI,2011,1017.3430943165722,-1539.6451879507213,4633086.0,0.00021958217359154832,-0.0003323152619983141
358,Costa Rica,CRI,2012,1195.1167611077,-1521.324062394703,4688003.0,0.00025493088658597277,-0.0003245143107618965
359,Costa Rica,CRI,2013,2432.762891552582,-369.43960635786607,4742111.0,0.0005130126417438525,-7.790614904582918e-05
360,Cote d'Ivoire,CIV,2005,640.7314261453721,-35595.98850473291,18354513.0,3.490865849425545e-05,-0.0019393589197780898
361,Cote d'Ivoire,CIV,2006,852.593282547612,-43470.80351401084,18754914.0,4.545972765045001e-05,-0.0023178353957800523
362,Cote d'Ivoire,CIV,2007,779.346715081796,-39956.39021802004,19171250.0,4.065184664963401e-05,-0.0020841828372182326
363,Cote d'Ivoire,CIV,2008,824.2928764422759,-32196.790279983565,19605568.0,4.204381512651283e-05,-0.001642226855145618
364,Cote d'Ivoire,CIV,2009,1303.8017844400674,-28417.448994664155,20059147.0,6.49978677777309e-05,-0.001416682822787238
365,Cote d'Ivoire,CIV,2010,1633.363777626073,-15571.20878516233,20532944.0,7.954844554322424e-05,-0.0007583524693371943
366,Cote d'Ivoire,CIV,2011,1318.6345390754325,-7470.613131337035,21028652.0,6.270656526511697e-05,-0.0003552587741400179
367,Cote d'Ivoire,CIV,2012,1307.2222057801591,-2352.3699071651627,21547188.0,6.066787952934551e-05,-0.00010917294206395575
368,Cote d'Ivoire,CIV,2013,819.3359063476546,-3246.5942171181487,22087506.0,3.709499417216478e-05,-0.00014698781370418864
369,Croatia,HRV,2005,1631.4015496348482,1631.4015496348482,4378066.0,0.00037263064321891177,0.00037263064321891177
370,Croatia,HRV,2006,1706.7051742954989,1706.7051742954989,4370782.0,0.0003904805076747133,0.0003904805076747133
371,Croatia,HRV,2007,1588.3840849779313,1588.3840849779313,4362427.0,0.0003641055964897364,0.0003641055964897364
372,Croatia,HRV,2008,1120.233069708397,1120.233069708397,4352639.0,0.00025736870659579094,0.00025736870659579094
373,Croatia,HRV,2009,903.6928756621978,903.6928756621978,4341261.0,0.00020816368231769475,0.00020816368231769475
374,Croatia,HRV,2010,818.6889584583935,818.6889584583935,4328163.0,0.0001891539108990104,0.0001891539108990104
375,Croatia,HRV,2011,733.3937890391115,733.3937890391115,4313098.0,0.00017003874918657344,0.00017003874918657344
376,Croatia,HRV,2012,915.0281007629586,915.0281007629586,4295869.0,0.00021300186313012772,0.00021300186313012772
377,Croatia,HRV,2013,741.4627994139273,741.4627994139273,4276593.0,0.0001733769847665951,0.0001733769847665951
378,Cuba,CUB,2005,2168.0798629922465,2139.6619292406613,11261586.0,0.00019251994017470067,0.00018999650042548724
379,Cuba,CUB,2006,2753.547715026958,2748.2506836804787,11261241.0,0.00024451547702664014,0.00024404509979677005
380,Cuba,CUB,2007,1272.3040891338078,1269.1619656694438,11251117.0,0.00011308246897919627,0.00011280319684431722
381,Cuba,CUB,2008,1610.046551164125,1604.2972848487498,11236975.0,0.00014328113670842243,0.0001427694984503169
382,Cuba,CUB,2009,640.6075463472498,638.2049164945329,11226711.0,5.706101692180816e-05,5.6847006794290235e-05
383,Cuba,CUB,2010,1742.8678737292705,1732.569654400506,11225833.0,0.000155255104340967,0.00015433773639786963
384,Cuba,CUB,2011,1829.3824057452675,1824.806725029539,11236671.0,0.00016280466036117526,0.00016239745072446626
385,Cuba,CUB,2012,2118.81716592269,2115.750544185348,11257112.0,0.00018822031493714286,0.00018794789855385184
386,Cuba,CUB,2013,2297.5679574174083,2297.339746490012,11282722.0,0.0002036359627949185,0.00020361573621064245
387,Cyprus,CYP,2005,597.209589407185,588.4429074100572,1027656.0,0.0005811376466513941,0.0005726068912263025
388,Cyprus,CYP,2006,539.9317347170005,528.1658367893812,1045508.0,0.0005164300366109111,0.0005051762748724841
389,Cyprus,CYP,2007,599.9141011466854,585.6011080916803,1063708.0,0.0005639838199455917,0.000550528066059182
390,Cyprus,CYP,2008,705.9332003126915,677.7359038013749,1081568.0,0.0006526942368049826,0.0006266234798009694
391,Cyprus,CYP,2009,667.9000148992069,643.2283284270792,1098089.0,0.000608238507898,0.0005857706692509252
392,Cyprus,CYP,2010,493.1122982489759,456.11392148681455,1112617.0,0.0004432003989234174,0.00040994692826625386
393,Cyprus,CYP,2011,453.94235007556455,386.8002215653389,1124837.0,0.0004035627829414969,0.00034387224243631647
394,Cyprus,CYP,2012,484.0977319244495,452.7347232445656,1135046.0,0.00042650053999965595,0.00039886905309966783
395,Cyprus,CYP,2013,400.2523007941369,367.7911922539811,1143866.0,0.0003499118784841379,0.0003215334595608061
396,Democratic Republic of Congo,COD,2005,1003.1935063352356,701.0775392677533,54785894.0,1.8311164299613978e-05,1.279667973051153e-05
397,Democratic Republic of Congo,COD,2006,1020.9209188087408,660.1088237481454,56578046.0,1.8044471150678143e-05,1.1667225548018137e-05
